sk,id,org_inn
18413,0324300098824000129,2925005663
21450,0390000000124000002,8900000167
24045,0848300048224000161,5017106974
21337,0324300098824000129,2925005663
17602,0387100008024000051,8603073807
24328,0195100000324000023,7710914971
21528,0180300000224000300,1901016985
21338,0387100008024000051,8603073807
21340,0173100001524000038,7730176610
17227,0121100006924000102,2636000641
21339,0348400008424000034,7709295766
21341,0121100006924000102,2636000641
24329,0861300006324000006,6509022914
19640,0304200005724000004,0714006720
21342,0304200005724000004,0714006720
21343,0158100010124000039,6163052528
17152,0158100010124000039,6163052528
21345,0851200000624003674,5406722503
17865,0711200010424000002,1653002157
21344,0119600004124000020,2438000914
25171,0848300044524000114,5047165840
21347,0175200001524000018,9102012160
19791,0173100005524000018,7710537160
21346,0173100010424000006,7703518529
24047,0873500000624000018,7714823958
21349,0806500000224000516,1001338940
21352,0711200010424000002,1653002157
21350,0227100000524000041,3201001899
24048,0164200001924001932,6831000240
19821,0859200001124005928,6234151768
21353,0111200000924000256,1655115974
21359,0148300000624000828,5031006040
21363,0843500000224002921,4501214152
21358,0851200000624003939,5406722503
19913,0119200000124008205,2460071692
21361,0119200000124008205,2460071692
21360,0372200240624000012,7806042802
25683,0157200001824000068,6027022330
20709,0311100016924000027,1655018804
21362,0311100016924000027,1655018804
24330,0137200001224002544,4027078890
23677,0158300007724000026,6164056684
21364,0362400002224000134,6663025890
21366,0373100060024000108,7730087409
21535,0318300065124000203,2323023753
21365,0843500000224003237,4501214152
21370,0137200001224002399,4027078890
24052,0194200000524003409,2016014690
25686,0311300111724000087,1639011417
22742,0132600008024000011,5254494948
11352,0187300001224000243,8603032896
18224,0345200016224000019,4703079940
21373,0345200016224000019,4703079940
21372,0187300001224000243,8603032896
17724,0342100026924000020,6317085195
21374,0342100026924000020,6317085195
21377,0342100026524000053,6317054052
19902,0342100026524000053,6317054052
21378,0851200000624003918,5406722503
21379,0848300047124000327,5009099603
21426,0875300038924000012,9107037680
17598,0875300038924000012,9107037680
21382,0331100006624000048,3666027794
14633,0190200000324006370,8901017607
21385,0190200000324006370,8901017607
24055,0301300069324000006,0278117795
21387,0851200000624003931,5406722503
21389,0319100005824000010,2466004847
17072,0172200004724000143,7811020096
24056,0119200000124009468,2460071692
21390,0172200004724000143,7811020096
21392,0351300101424000002,5401130038
21395,0322100014724000004,2727000769
24057,0301100049624000558,0274023088
24058,0146500000324000005,4826146829
19801,0124300012724000141,2902018137
21398,0124300012724000141,2902018137
19005,0104200001624000010,0711037858
21429,0303300099624000002,0532000403
21399,0322100010824000045,2721000900
21402,0319100004924000418,2462003962
21404,0124100006524000026,2901210617
17737,0321300044624000070,2628016302
21405,0321300044624000070,2628016302
24331,0104200001624000010,0711037858
21406,0190300003724000356,8905001855
21407,0335200014924001570,3904612235
17859,0173100012024000006,7703516539
21408,0362100011024000038,6660152120
17027,0117100001524000016,2224088213
21411,0117100001524000016,2224088213
21409,0173100012024000006,7703516539
17848,0372200000924000197,7813045709
20786,0153100007624000028,5610085879
21413,0153100007624000028,5610085879
24062,0873500000624000017,7714823958
21414,0318100028524000210,2301000880
21588,0248100002024000006,9901003155
16318,0133300004724000056,3721002338
19887,0351300047224000161,5402118883
25126,0372100002124000121,7801028057
21419,0349100004624000062,5112000128
25249,0345300012524000193,4720016315
24064,0121600014324000071,2609024844
23402,0280100000124000032,1901016625
21423,0174500001124002726,9204576208
21422,0319300003424000263,8401011420
24065,0173200023324000019,7710878000
17007,0169300003424000044,7403001024
21425,0169300003424000044,7403001024
24066,0131200001024005969,3666159455
17787,0307200030624001126,1101486861
24067,0301200041824000001,0274075777
21428,0307200030624001126,1101486861
19780,0133200001724001184,3702086910
21432,0311300111724000077,1639011417
21434,0154300014624000543,5701000745
21435,0129300016724000091,3435110011
24333,0124200000624004066,2901186555
24376,0280100000124000032,1901016625
18233,0129300016724000091,3435110011
19904,0338300007424000086,4101042036
21436,0338300007424000086,4101042036
21437,0114500000824001072,0608058533
20556,0153100007624000027,5610085879
21441,0153100007624000027,5610085879
17090,0167100001124000031,7203155161
21451,0167100001124000031,7203155161
21442,0351300174524000112,5436106406
21443,0387200006824000041,8601001155
18435,0361200014424000030,6501233462
21589,0173200005224000004,7713034559
21444,0361200014424000030,6501233462
19019,0373200616524000012,7743904344
21445,0373200616524000012,7743904344
17187,0380200000124003555,1901089567
21446,0380200000124003555,1901089567
21447,0120600002724000082,2533016897
25130,0335200014024000083,3906042968
16996,0120600002724000082,2533016897
21449,0332200020324000001,5260165412
21590,0116100002924000012,1435236701
24334,0130600047724000082,3500000678
21487,0302100008824000039,0323059932
21456,0129100005724000022,3445071298
21452,0376300021524000061,0104011222
19708,0801500001124000912,0274955820
21462,0151300042424000042,5431207305
21454,0801500001124000912,0274955820
24073,0318200027524000085,2313018144
21457,0356500001424003421,5902046771
17721,0173100007424000017,7703381225
21458,0173100007424000017,7703381225
20852,0372200011024000058,7816041340
24335,0372200011024000058,7816041340
21460,0139100006624000022,4207012433
21461,0132600032724000108,5253001036
21496,0372200278524000054,7842444610
17431,0123200000324000938,2801138822
25252,0329200062224004342,3444195533
18310,0373100040124000396,7729082090
21463,0373100040124000396,7729082090
15778,0119300019824000759,2466203803
24075,0332200016024000006,5260187303
21464,0119300019824000759,2466203803
21465,0318100057224000024,2309023448
21467,0120600006824000059,2508144052
24076,0356200016924000014,5902292470
21469,0839100000124000006,4205230316
21471,0331100006624000049,3666027794
21470,0280100000124000034,1901016625
21474,0179200001924000326,0917006606
19629,0859200001124006092,6234151768
21478,0859200001124006092,6234151768
24077,0126300035824000304,3123171001
17790,0203100000124000032,0541012412
21499,0173200002524000009,7730544207
22778,0372200286924000010,7805640165
21608,0122200002524002100,2721180057
17818,0822100002824000107,7709895509
21481,0316100015224000250,1435033691
21480,0822100002824000107,7709895509
24336,0372200286924000010,7805640165
21483,0351300000624000351,5427101031
21484,0116300000124000846,1435133907
21485,0126100001524000002,3123224912
17216,0347200006724000070,4900004950
21486,0347200006724000070,4900004950
24079,0372200059024000043,7813071610
21611,0895100000124000130,7709895509
24337,0262100000124000172,6661009187
19496,0329200062224004342,3444195533
20917,0160300003224000085,6439034991
21488,0160300003224000085,6439034991
17746,0372200289924000047,7843004788
21500,0122100005124000027,2724084440
21489,0372200289924000047,7843004788
17141,0139300001324000221,4202007430
17757,0119100007624000028,2460001790
21491,0321300003024000147,2633001943
24080,0744200000224004891,4629026949
24081,0859300019624000497,6234147017
21495,0233100000824000014,3729011567
21493,0834500000724000005,3808268981
21492,0131300027824000137,3617002155
21497,0372100005624000051,7830002416
20925,0154200000724000405,5753040072
21498,0154200000724000405,5753040072
24082,0119200000124009469,2460071692
20384,0116300000724000109,1411003560
21512,0133400000124000029,3729022706
17385,0150200003924000486,5321180330
21530,0848300046124000201,5028032516
21504,0816500000624006827,1435335477
17317,0319300008224000057,2438000047
24083,0116300000724000109,1411003560
21505,0319300008224000057,2438000047
24084,0862200001624000014,7704833668
18609,0388200003824000040,8709010010
21507,0388200003824000040,8709010010
21506,0148200002424000005,5024085154
23489,0843500000224003108,4501214152
21510,0305100001124000036,0814055873
21509,0162300005324001055,6661004661
24339,0843500000224003108,4501214152
24378,0320300061224000041,2509046107
20083,0895100000124000131,7709895509
21511,0895100000124000131,7709895509
21513,0174500001124002389,9204576208
24529,0158300007724000026,6164056684
21514,0366200035624003792,7107541446
18127,0366200035624003792,7107541446
17474,0162300000824000205,6623000754
21515,0162300000824000205,6623000754
24085,0372200035524000018,7810202103
20942,0190200000324006966,8901017607
21516,0190200000324006966,8901017607
21517,0869200000224005267,7451402146
21531,0195100000324000017,7710914971
21518,0322200001224000709,2724002616
18558,0138200002024000009,4101120894
21519,0311300052324000101,1643002863
24086,0164200001924001829,6831000240
21520,0138200002024000009,4101120894
21522,0121600019624000005,2622005819
21523,0149200002324003570,5190198362
21521,0318200009924000011,2356043191
24087,0372100023824000086,7805030240
24340,0149200002324003577,5190198362
17932,0318300119424000868,2308166098
21526,0335200007524000031,3906055276
20949,0339100005324000092,4217090416
21529,0339100005324000092,4217090416
21532,0126100004624000024,3123031526
16229,0373100043524000004,7701003690
24088,0373100043524000004,7701003690
17412,0332300301424000017,5260073659
21534,0332300301424000017,5260073659
21536,0318100010024000022,2302022685
17377,0352200010024000142,5504005261
21537,0352200010024000142,5504005261
24089,0227100000523000063,3201001899
17278,0363100015124000247,6732033809
21540,0830500000224002208,3525467658
21545,0365400001924000103,5504002648
21538,0333300099424000033,3715001230
21539,0373100029524000175,7729040491
24090,0332100006524000075,5262036613
17379,0365400001924000103,5504002648
21543,0137200001224002588,4027078890
21541,0380200000124003900,1901089567
16093,0167200003424003804,7202203221
21546,0167200003424003804,7202203221
21548,0853500000324004967,5610223825
24091,0162200016724000014,6658065079
17267,0369300038824000225,7417002331
21550,0369300038824000225,7417002331
21551,0151100026124000001,5406741344
21557,0818500006124000030,2365029468
17477,0811300008324000366,1655317191
24092,0859300019624000475,6234147017
21552,0307200030624001163,1101486861
21554,0131200001024005314,3666159455
21553,0347300000524000140,4909001626
17333,0362200067824000018,6671352361
21556,0362200067824000018,6671352361
25072,0173100007824000016,7707329152
24093,0355300012724000077,5838005430
18050,0118300018724000613,2320037148
21558,0118300018724000613,2320037148
17310,0873400004324000007,9701184296
21559,0873400004324000007,9701184296
20981,0373100126424000016,7712058420
21561,0373100126424000016,7712058420
21982,0334100025624000025,3812014066
21562,0811300008324000366,1655317191
17973,0358100034524000032,7709827266
24096,0371200008824000238,7606037700
18068,0179300001724000002,0901048858
21567,0179300001724000002,0901048858
18105,0301100027724000023,0277006179
21568,0301100027724000023,0277006179
18780,0174300000424000016,9201509355
21570,0174300000424000016,9201509355
8574,0122100005024000010,2724079048
21571,0194200000524003309,2016014690
21572,0572200000624000006,7815000870
18062,0145200000424000765,7842434812
21573,0145200000424000765,7842434812
20279,0119200000124008345,2460071692
21575,0119200000124008345,2460071692
21643,0176100003524000001,0105047422
25692,0132600008024000011,5254494948
21580,0345200001124000045,4704008275
21613,0122100005024000010,2724079048
21579,0134300097524000505,3808193750
21578,0373500001424000082,7714972558
21581,0143100005224000011,4501113475
21582,0348100034324000002,7709138724
24098,0335200007324000225,3906032543
21583,0865200000324000660,7017350944
21587,0162200011824001813,6670292984
21585,0126100002924000020,3123021020
21591,0853500000324004620,5610223825
21592,0351100003724000016,5408100138
24100,0307200030624001339,1101486861
21644,0318200022124000001,2320126207
18506,0853500000324004793,5610223825
24101,0371200008824000236,7606037700
21022,0318200021324000007,2332016135
21614,0318200021324000007,2332016135
21598,0322400003324000026,7708044880
21599,0318200035524000002,2351009704
21597,0373100134624000236,7733231361
24102,0168300013024000348,7302032650
21600,0368100013824000022,7325001698
21602,0119200000124008403,2460071692
20558,0848500002624000015,5040146196
24380,0137100000424000076,4027034646
21603,0853500000324004752,5610223825
21604,0859300019624000443,6234147017
24104,0372300000624000009,7810214684
21605,0234200000124000029,3811028531
21607,0853500000324004610,5610223825
21606,0318300101824000172,2314004754
16669,0351300051424000092,5404123751
18076,0118100006724000007,2310099811
21610,0118100006724000007,2310099811
21892,0372200030424000033,7806040322
21609,0351300051424000092,5404123751
20510,0137100000424000076,4027034646
14764,0172200006024000046,7812031703
21615,0387200003024000029,8601000867
21612,0172200006024000046,7812031703
24105,0372200030424000033,7806040322
21616,0332100022724000588,5260037940
17387,0818500000824003808,2308265684
21623,0373100087424000005,7730036073
19987,0173100011224000016,7708234633
25093,0156200009924000513,5902293851
22939,0311300262824000032,1659012391
17274,0358200019324000046,6154058812
21617,0818500000824003808,2308265684
21626,0379300002724000078,0901002243
21652,0190200000324006216,8901017607
21628,0191300011024000003,7536104043
17321,0190200000324006216,8901017607
17414,0851200000624003671,5406722503
21620,0841200000724000994,4401147992
17515,0173200023324000015,7710878000
21621,0173200023324000015,7710878000
18674,0318300469424000028,2315076543
17476,0251100000824000064,5406019019
21622,0318300469424000028,2315076543
21624,0251100000824000064,5406019019
15634,0142200001324012132,6315909640
17390,0357300001124000012,6013000841
24107,0142200001324012132,6315909640
21625,0357300001124000012,6013000841
21627,0373200045224001066,7714082636
21629,0830500000224002031,3525467658
24108,0348100015524000195,5043025577
24345,0848500002624000015,5040146196
24530,0311300262824000032,1659012391
21632,0310200000324001499,1516613034
17419,0176200005524000919,0105072228
24576,0373100126424000018,7712058420
21634,0855200000524001904,5836013851
24109,0332100013324000050,5260001277
21635,0856200000524000016,5902000576
22168,0318200084524000002,2338011937
17911,0173100010924000032,7706560536
21637,0173100010924000032,7706560536
21666,0173100011224000012,7708234633
16071,0190200000324006490,8901017607
21453,0164300006924000025,6830002164
21640,0361200015024003370,6501220230
21639,0190200000324006490,8901017607
17331,0361200015024003370,6501220230
17901,0335500001024000039,3906361562
21641,0335500001024000039,3906361562
24110,0164300006924000025,6830002164
18779,0121600014324000064,2609024844
17482,0173100011224000012,7708234633
21649,0121600014324000064,2609024844
20241,0372200144124000046,7810214557
21675,0360300003724000002,6439062967
21678,0851200000624003671,5406722503
21654,0825500000724001785,3015115200
21651,0818500000824003930,2308265684
21655,0126100002924000019,3123021020
21656,0377300028724000155,0411112575
17487,0143100003624000003,4501143060
21657,0373100068324000387,7713003222
21297,0351100004624000032,5406504030
21658,0143100003624000003,4501143060
24112,0351100004624000032,5406504030
17983,0304100001724000046,0711008511
21677,0318200035224000002,2351010481
16049,0366200035624003696,7107541446
21662,0372200012124000073,7811040247
21661,0366200035624003696,7107541446
21660,0301300279324000069,0214001266
21665,0190200000324005848,8901017607
21664,0131200001024005237,3666159455
21663,0304100001724000047,0711008511
24531,0301300001124000120,0224003713
20606,0173100006724000007,7730176088
21669,0865200000324000716,7017350944
24113,0109100002424000042,1326049148
21671,0301300325524000066,0222002369
21672,0358200054924000035,6163099188
21670,0119200000124009152,2460071692
21673,0322200001224000707,2724002616
20202,0373100072124000729,7704030124
20145,0318200035224000002,2351010481
19689,0372200204324000012,7813098027
21088,0351100033224000293,5403338271
20094,0102100005424000025,0326022754
23491,0121600019524000019,2601002944
21676,0102100005424000025,0326022754
24114,0372200204324000012,7813098027
21679,0351100033224000293,5403338271
21683,0137200001224002592,4027078890
21680,0380200000124003902,1901089567
21684,0119300019824000690,2466203803
21686,0820500000824003254,2540254652
21099,0156200009924000358,5902293851
21690,0156200009924000358,5902293851
18661,0373100024324000013,7736121141
21688,0158100018424000009,6163041269
17334,0158100018424000009,6163041269
24115,0123300040324000023,2825001023
21692,0173100007524000017,7710474375
21102,0116100002924000013,1435236701
21696,0156200009924000509,5902293851
21693,0116100002924000013,1435236701
21695,0342100000124000018,6317017702
21697,0301300279324000068,0214001266
21698,0373200640924000023,7701356086
19300,0322200001224000708,2724002616
21699,0322200001224000708,2724002616
19822,0188100001124000029,8709013477
21701,0119200000124008391,2460071692
21714,0149200002324003322,5190198362
21702,0194200000524003329,2016014690
21703,0137200001224002617,4027078890
24116,0188100001124000029,8709013477
18738,0711200011024000226,1659013660
21707,0142200002624000013,6315856300
21744,0187300014724000842,8617011350
21847,0102200001824000004,0326000013
21708,0103200008424002497,0572005870
21712,0360300056824000062,6455026726
21709,0194200000524003328,2016014690
24117,0851600003024000001,5402029168
20153,0380100001124000009,1901022763
20614,0187200001724001217,8601032989
21713,0126100002924000021,3123021020
20069,0318300028424000132,2330024645
21715,0318300028424000132,2330024645
21747,0108500000424002051,1200008200
21717,0167200003424004127,7202203221
24118,0352300097624000039,5514008448
21721,0371300071624000174,7621001426
21718,0139300020924000191,4239002269
17312,0371300071624000174,7621001426
20179,0348100062924000036,5029053251
21723,0348100062924000036,5029053251
20205,0162300005324000962,6661004661
21724,0162300005324000962,6661004661
10549,0372200146624000029,7801135556
17324,0361300027624000013,6517008078
21726,0361300027624000013,6517008078
21727,0380200000124003615,1901089567
18130,0380200000124003615,1901089567
21728,0162200011824001800,6670292984
21730,0171200001924001713,7604084334
12286,0171200001924001713,7604084334
24119,0372200146624000029,7801135556
17472,0160300000124000009,6450530344
17407,0126300029124000199,3102003133
21852,0340200003324007652,4345233451
21733,0373100126424000017,7712058420
21734,0373100041024000597,7728008953
21732,0160300000124000009,6450530344
20110,0356300055024000163,5904310365
21735,0356300055024000163,5904310365
21853,0860200000824003871,6454140585
21752,0126300029124000199,3102003133
22170,0373100024324000013,7736121141
21736,0345300035124000138,4702002704
20270,0373100047424000536,7733108569
20424,0373200077824000077,7723001746
21152,0173100010924000029,7706560536
21739,0173100010924000029,7706560536
24120,0373200077824000077,7723001746
20102,0358300000424000043,6154029480
21741,0339100013724000029,4205077178
24121,0358100000624000111,6164101841
21740,0358300000424000043,6154029480
17367,0169300044224000155,7422000403
24532,0380100001124000009,1901022763
24578,0373100113724000097,7704032379
21745,0164300031324000007,6826000527
20282,0149200002324003529,5190198362
24346,0121600019524000019,2601002944
21746,0149200002324003529,5190198362
24122,0362200069024000080,6685002568
18115,0163200000324003334,6730076910
21749,0322200001224000710,2724002616
24123,0847500000924000883,4900012214
20468,0131300045324000024,3652003218
21751,0367100020424000023,5502018378
17372,0367100020424000023,5502018378
24124,2024500000124000220,2901991858
21754,0375200012824000064,9108119505
21756,0320100028224000001,2536103964
21758,0180300011924000005,1905008061
24125,0390000000124000003,8900000167
21757,0387200009924000030,8601022229
21759,0336100002124000002,6901041966
17535,0180300011924000005,1905008061
16872,0815500000524005778,2130225986
21760,0848300045424000659,5032203563
20626,0121100008324000027,2630045237
21761,0121100008324000027,2630045237
21782,0137200001224002599,4027078890
21775,0173100004224000005,7708056525
21765,0234200000124000031,3811028531
21797,0848300051124000065,5027231854
21768,0312100008924000070,1701027066
21767,0817200000324006919,2224164425
21766,0373100040124000388,7729082090
21636,0142200001324012716,6315909640
21769,0815500000524005778,2130225986
18818,0158200001524000032,6166059867
21770,0158200001524000032,6166059867
23159,0809500000324001753,1326250209
17519,0173100004224000005,7708056525
21772,0152300045424000044,5519001990
21842,0851200000624003903,5406722503
24534,0142200001324012716,6315909640
18189,0342100021524000077,6319028594
21776,0342100021524000077,6319028594
24126,0809500000324001753,1326250209
21777,0848300045424000684,5032203563
19563,0848300045424000684,5032203563
13746,0848300054824000095,5020079463
21778,0848300054824000095,5020079463
18941,0301300247624000469,0276085700
21868,0301300247624000469,0276085700
21779,0251100000824000059,5406019019
17550,0173100007824000020,7707329152
21781,0173100007824000020,7707329152
18884,0165300003124000052,7022005647
20360,0372200216024000051,7810120355
24348,0815500000524006167,2130225986
21783,0372200216024000051,7810120355
21784,0375200055424000024,9103018060
18155,0163200000324003335,6730076910
21786,0163200000324003335,6730076910
21785,0209200000124000002,1325026613
18980,0167200003424004013,7202203221
21803,0134200012124000056,3800000608
21795,0168500000624002446,7325169669
17526,0134200012124000056,3800000608
21789,0873400004124000031,9710088253
21790,0819300031924000130,2454024207
21791,0358200019724000221,6165023530
21792,0119200000124008397,2460071692
21793,0356500001224000069,5904356296
21794,0152300011924000631,5504221054
21796,0156200009924000532,5902293851
21799,0146200000424000010,4826067782
21800,0367300047424000179,7206050015
24349,0139200000124008583,4205120352
21802,0801300014924000043,0224950288
24129,0875200002024000020,9102187428
21801,0118300013324000772,2315061988
21805,0358300034124000004,6154030817
21804,0853500000324004960,5610223825
18790,0105100000624000013,0814162988
21827,0103500000324000010,0541019538
18148,0873400004124000032,9710088253
21808,0873400004124000032,9710088253
18150,0848300045424000660,5032203563
21809,0848300045424000660,5032203563
24350,0174500001124002649,9204576208
21810,0872200000224000042,7842019044
21811,0356500001424003426,5902046771
21833,0104300011324000019,0708003626
21815,0152300011924000633,5504221054
19576,0173100000124000005,7710168360
18921,0219100000224000240,2466001885
21818,0173100000124000005,7710168360
21819,0375300139524000007,9103075406
17516,0173400002324000001,7707448230
21820,0173400002324000001,7707448230
17552,0134200012124000057,3800000608
21834,0380200000124003619,1901089567
21214,0825500000724001783,3015115200
21822,0134200012124000057,3800000608
21823,0372100030624000748,7813045441
21824,0825500000724001783,3015115200
21825,0848600006824000312,5005064663
22508,0117300001224000020,2201001706
21828,0187200001424000023,8601009700
16848,0187200001424000023,8601009700
21830,0302300048724000531,0326023564
24131,0117300001224000020,2201001706
17567,0380200000124003619,1901089567
23162,0358300279224000073,6112004727
21832,0380200000124003780,1901089567
17565,0813500000124008374,1841075736
24132,0358300279224000073,6112004727
13792,0173100003524000075,7703672351
21837,0139300001324000214,4202007430
21836,0173100003524000075,7703672351
17560,0371200017524000035,7606078449
21839,0371200017524000035,7606078449
21838,0148300009124000043,5031029760
24133,0121600009424000077,2614021542
17561,0851200000624003660,5406722503
21841,0851200000624003660,5406722503
21843,0137200001224002402,4027078890
19654,0121600009424000077,2614021542
25286,0318200080624000060,2310073757
17571,0137200001224002402,4027078890
18450,0121600013924000080,2608012356
21844,0121600013924000080,2608012356
19852,0371200008824000209,7606037700
25862,0384200000124000033,2983003898
21846,0348100024424000026,5031044293
23411,0316100017624000019,1435211295
25887,0173100007824000016,7707329152
16375,0162300000824000202,6623000754
21849,0162300000824000202,6623000754
21879,0120300020924000021,2536111725
18242,0373100087124000203,7724010662
21850,0373100087124000203,7724010662
20698,0120300020924000021,2536111725
21895,0161200001624000002,6501142310
21466,0380100000124000014,1901017523
17642,0177100001524000010,0411152899
17803,0848300045424000637,5032203563
21851,0177100001524000010,0411152899
17856,0851600010424000001,5406838466
21854,0848300045424000637,5032203563
21856,0851600010424000001,5406838466
21855,0284100000224000010,8300010413
18862,0354100010624000179,5751013073
17711,0351300126724000003,5401311740
21858,0351300126724000003,5401311740
22703,0371200008824000212,7606037700
20680,0135300007624000055,3912002917
21859,0135300007624000055,3912002917
21882,0142200001324011719,6315909640
24843,0169300000324001676,7446011940
23447,0372200140524000002,7806043820
17137,0875100007124000006,7727615232
21861,0875100007124000006,7727615232
21863,0142200001324013281,6315909640
23167,0744200000224004791,4629026949
21865,0162300019824000078,6621002530
21864,0848500003024000002,5034057572
17760,0372200260024000066,7809025523
21866,0372200260024000066,7809025523
23413,0830300001224000117,3508008485
21867,0373100045724000001,7704060922
17194,0816500000624009488,1435335477
21869,0816500000624009488,1435335477
24137,0830300001224000117,3508008485
20688,0124100006424000003,2901145414
21870,0124100006424000003,2901145414
21873,0187300001224000280,8603032896
21871,0375200051724000117,9101005940
21874,0372200286924000009,7805640165
24138,0163300029424000450,6730012070
20693,0372200166624000008,7801136366
21354,0131100013324000022,3661046666
21888,0131100013324000022,3661046666
21875,0372200166624000008,7801136366
15722,0195100000324000018,7710914971
21876,0195100000324000018,7710914971
25342,0895100000124000191,7709895509
24139,0151300033724000089,5446112631
20694,0173100007724000098,7705851331
21877,0173100007724000098,7705851331
17841,0179200001924000304,0917006606
21878,0179200001924000304,0917006606
24535,0152100000524000026,5503032907
17827,0853500000324004724,5610223825
17077,0119300022524000021,2459004846
20728,0895100000124000144,7709895509
21903,0895100000124000144,7709895509
21881,0119300022524000021,2459004846
19807,0371200008824000210,7606037700
24351,0371200008824000212,7606037700
21904,0163100003924000007,6729005713
21884,0142200001324012147,6315909640
21885,0134200000124003500,3808131923
24140,0345200017624000009,4702005952
17775,0163100003924000007,6729005713
21890,0171300007824000135,7611002653
21886,0328300032824000410,3328461618
21889,0124200000624003670,2901186555
21887,0356100011724000018,5904100784
17667,0372200030424000033,7806040322
24352,0329100005224000022,7722019652
21893,0167300008324000097,7205005436
21908,0163100003924000008,6729005713
21896,0347200000224000004,4901000028
19782,0875100007124000011,7727615232
24142,0158100011924000011,6164218751
21897,0875100007124000011,7727615232
23175,0158100011924000011,6164218751
21898,0851200000624003839,5406722503
18927,0163200000324003396,6730076910
21955,0373100018424000012,7704012975
21412,0372200000924000197,7813045709
21900,0372200000924000197,7813045709
24143,0372100000524000014,7808036089
21902,0142200001324013354,6315909640
21901,0163200000324003417,6730076910
18451,0329200062224004306,3444195533
23418,0103100008824000024,0561051226
21905,0162200005524000006,6671113500
21907,0380100000124000014,1901017523
21909,0307100019024000049,1102017580
24144,0103100008824000024,0561051226
24353,0145300005424000069,4706012238
21477,0203100000124000032,0541012412
21910,0203100000124000032,0541012412
21911,0344100003124000059,4629037370
21912,0357200017024000148,6027019497
21913,0356200019524000002,5902292488
21857,0134200000124003548,3808131923
24145,0134200000124003548,3808131923
18406,0377300028724000160,0411112575
21915,0377300028724000160,0411112575
21917,0372200289924000047,7843004788
24146,0280100000124000033,1901016625
21918,0351300092324000124,5408119499
21959,0335200014024000081,3906042968
21919,0158200004124000034,6164301470
24147,0380100005524000035,1901065453
25343,0822200001324000017,2723162416
16471,0821100000324000006,2626800494
21920,0821100000324000006,2626800494
24148,0190300000224000334,8902002956
20486,0190300000224000334,8902002956
21921,0372100010924000030,7830002014
21931,0322100010824000046,2721000900
21259,0134300097524000473,3808193750
21924,0134300097524000473,3808193750
20221,0380200000124003769,1901089567
24149,0162300029524000007,6630001974
21926,0142300025924000090,6340000496
17798,0309100008224000012,1326026260
21927,0309100008224000012,1326026260
21929,0342300000124000802,6317000378
21285,0109100001124000003,1326031020
21930,0109100001124000003,1326031020
24354,0373100063324000031,7709827266
21932,0828100000724000280,7709895509
20756,0126100001524000005,3123224912
21933,0126100001524000005,3123224912
17872,0372200154624000014,7801401342
21936,0372200154624000014,7801401342
21937,0352200032724000007,5507037261
20465,0187300012824000273,8604013215
21306,0352200032724000007,5507037261
18445,0340200003324007220,4345233451
17851,0335200014024000081,3906042968
21938,0340200003324007220,4345233451
21939,0142300011624000054,6335004456
19926,0307100001524000010,1101465237
21941,0307100001524000010,1101465237
24151,0171300007824000146,7611002653
21324,0306100000124000026,1001017986
21943,0306100000124000026,1001017986
21942,0169300000324001612,7446011940
21944,0351300062524000056,5403115300
17104,0334300015724000256,3819012290
21961,0390000000124000001,8900000167
24152,0322100002524000222,2724139667
27341,0156200009924000513,5902293851
27402,0318300100524000158,2360001412
21945,0334300015724000256,3819012290
17732,0139300001324000212,4202007430
21948,0318200017824000027,2343015454
21946,0139300001324000212,4202007430
19792,0320100023824000042,2511008765
17128,0372200252824000033,7810171328
21953,0372200252824000033,7810171328
21949,0351200023724000185,5406558885
17853,0801500001124000924,0274955820
21954,0801500001124000924,0274955820
24154,0319100000224000306,2466228533
21957,0138300006624000046,4108001529
21958,0365100013324000021,7017113608
21960,0173100010424000005,7703518529
24155,0173100005024000023,7714549751
21383,0173100010424000005,7703518529
21962,0318300101824000197,2314004754
21403,0387200028224000039,8601024508
21968,0387200028224000039,8601024508
17709,0134200006624000015,3816007119
22003,0127100003124000013,3232000180
24156,0859200001124006358,6234151768
18338,0127100003124000013,3232000180
24845,0311100002524000012,1659017872
21970,0362100011024000038,6660152120
21969,0173100012024000006,7703516539
19461,0173100015224000004,7730654471
18425,0848300051624000776,5040136688
21972,0325200000624000057,3016045958
20504,0194200000524003291,2016014690
24158,0351300101324000003,5402131436
21430,0119100010424000052,2466144107
21973,0119100010424000052,2466144107
17820,0179200001924000308,0917006606
21974,0179200001924000308,0917006606
24846,0144200002424000092,4629011325
21975,0172200002024000007,7826095584
21976,0372100003224000004,7802030877
20501,0184300000424000115,2983005422
24381,0131300045324000024,3652003218
21978,0114500000824001072,0608058533
21979,0187300007824000136,8609012600
23428,0248100000124000019,7702129350
21980,0851100001924000311,7709895509
19897,0851100001924000311,7709895509
17689,0351300097424000205,5416100854
24160,0248100000124000019,7702129350
21981,0351300097424000205,5416100854
20793,0334100025624000025,3812014066
24355,0194200000524003291,2016014690
24161,0875200001524000026,9102156564
24538,0148300000624000815,5031006040
21984,0173100007724000097,7705851331
21985,0387200017824000070,8602000852
21986,0334300015724000255,3819012290
21987,0102200001624001419,0323825390
24356,0134200012124000061,3800000608
20798,0160100010924000023,6455003817
21988,0160100010924000023,6455003817
21989,2002000000224000082,0326522362
21476,2002000000224000082,0326522362
21990,0118100012724000005,2315984143
23263,0873400004124000036,9710088253
21991,0371100005724000027,7610039065
22130,0167200003424003884,7202203221
